timestamp,symbol,expiry,atm,type,strike,oi,delta_oi,score
2025-11-12 10:12:57,NIFTY,18-Nov-2025,25850,Support,25700,84453,0,84453
2025-11-12 10:12:57,NIFTY,18-Nov-2025,25850,Support,25600,76856,0,76856
2025-11-12 10:12:57,NIFTY,18-Nov-2025,25850,Resistance,26000,128882,0,128882
2025-11-12 10:12:57,NIFTY,18-Nov-2025,25850,Resistance,25800,97997,0,97997
2025-11-12 10:12:57,NIFTY,18-Nov-2025,25850,Resistance,25900,97560,0,97560
2025-11-12 10:13:58,NIFTY,18-Nov-2025,25850,Support,25800,150546,5033,158095
2025-11-12 10:13:58,NIFTY,18-Nov-2025,25850,Support,25700,85363,910,86728
2025-11-12 10:13:58,NIFTY,18-Nov-2025,25850,Support,25600,77799,943,79213
2025-11-12 10:13:58,NIFTY,18-Nov-2025,25850,Resistance,26000,128477,-405,128477
2025-11-12 10:13:58,NIFTY,18-Nov-2025,25850,Resistance,25800,96729,-1268,96729
2025-11-12 10:13:58,NIFTY,18-Nov-2025,25850,Resistance,25900,96422,-1138,96422
2025-11-12 10:14:58,NIFTY,18-Nov-2025,25850,Support,25800,150546,0,150546
2025-11-12 10:14:58,NIFTY,18-Nov-2025,25850,Support,25700,85363,0,85363
2025-11-12 10:14:58,NIFTY,18-Nov-2025,25850,Support,25600,77799,0,77799
2025-11-12 10:14:58,NIFTY,18-Nov-2025,25850,Resistance,26000,128477,0,128477
2025-11-12 10:14:58,NIFTY,18-Nov-2025,25850,Resistance,25800,96729,0,96729
2025-11-12 10:14:58,NIFTY,18-Nov-2025,25850,Resistance,25900,96422,0,96422
2025-11-12 10:15:58,NIFTY,18-Nov-2025,25850,Support,25800,156108,5562,164451
2025-11-12 10:15:58,NIFTY,18-Nov-2025,25850,Support,25700,87460,2097,90605
2025-11-12 10:15:58,NIFTY,18-Nov-2025,25850,Support,25600,77799,0,77799
2025-11-12 10:15:58,NIFTY,18-Nov-2025,25850,Resistance,26000,128477,0,128477
2025-11-12 10:15:58,NIFTY,18-Nov-2025,25850,Resistance,25800,97931,1202,99734
2025-11-12 10:15:58,NIFTY,18-Nov-2025,25850,Resistance,25900,96422,0,96422
2025-11-12 10:16:57,NIFTY,18-Nov-2025,25850,Support,25800,156108,0,156108
2025-11-12 10:16:57,NIFTY,18-Nov-2025,25850,Support,25700,87460,0,87460
2025-11-12 10:16:57,NIFTY,18-Nov-2025,25850,Support,25600,79422,1623,81856
2025-11-12 10:16:57,NIFTY,18-Nov-2025,25850,Resistance,26000,129629,1152,131357
2025-11-12 10:16:57,NIFTY,18-Nov-2025,25850,Resistance,25900,97231,809,98444
2025-11-12 10:16:57,NIFTY,18-Nov-2025,25850,Resistance,25800,97931,0,97931
2025-11-12 10:17:57,NIFTY,18-Nov-2025,25850,Support,25800,156108,0,156108
2025-11-12 10:17:57,NIFTY,18-Nov-2025,25850,Support,25700,87460,0,87460
2025-11-12 10:17:57,NIFTY,18-Nov-2025,25850,Support,25600,79422,0,79422
2025-11-12 10:17:57,NIFTY,18-Nov-2025,25850,Resistance,26000,129629,0,129629
2025-11-12 10:17:57,NIFTY,18-Nov-2025,25850,Resistance,25800,97931,0,97931
2025-11-12 10:17:57,NIFTY,18-Nov-2025,25850,Resistance,25900,97231,0,97231
2025-11-12 10:18:57,NIFTY,18-Nov-2025,25850,Support,25800,156108,0,156108
2025-11-12 10:18:57,NIFTY,18-Nov-2025,25850,Support,25700,87460,0,87460
2025-11-12 10:18:57,NIFTY,18-Nov-2025,25850,Support,25600,79422,0,79422
2025-11-12 10:18:57,NIFTY,18-Nov-2025,25850,Resistance,26000,129629,0,129629
2025-11-12 10:18:57,NIFTY,18-Nov-2025,25850,Resistance,25800,97931,0,97931
2025-11-12 10:18:57,NIFTY,18-Nov-2025,25850,Resistance,25900,97231,0,97231
2025-11-12 10:19:58,NIFTY,18-Nov-2025,25850,Support,25800,160957,4849,168230
2025-11-12 10:19:58,NIFTY,18-Nov-2025,25850,Support,25700,88903,1443,91067
2025-11-12 10:19:58,NIFTY,18-Nov-2025,25850,Support,25600,80553,1131,82249
2025-11-12 10:19:58,NIFTY,18-Nov-2025,25850,Resistance,26000,130128,499,130876
2025-11-12 10:19:58,NIFTY,18-Nov-2025,25850,Resistance,25800,97529,-402,97529
2025-11-12 10:19:58,NIFTY,18-Nov-2025,25850,Resistance,25900,96875,-356,96875
2025-11-12 10:20:57,NIFTY,18-Nov-2025,25850,Support,25800,160957,0,160957
2025-11-12 10:20:57,NIFTY,18-Nov-2025,25850,Support,25700,88903,0,88903
2025-11-12 10:20:57,NIFTY,18-Nov-2025,25850,Support,25600,80553,0,80553
2025-11-12 10:20:57,NIFTY,18-Nov-2025,25850,Resistance,26000,130128,0,130128
2025-11-12 10:20:57,NIFTY,18-Nov-2025,25850,Resistance,25800,97529,0,97529
2025-11-12 10:20:57,NIFTY,18-Nov-2025,25850,Resistance,25900,96875,0,96875
2025-11-12 10:21:58,NIFTY,18-Nov-2025,25850,Support,25800,160957,0,160957
2025-11-12 10:21:58,NIFTY,18-Nov-2025,25850,Support,25700,88903,0,88903
2025-11-12 10:21:58,NIFTY,18-Nov-2025,25850,Support,25600,80553,0,80553
2025-11-12 10:21:58,NIFTY,18-Nov-2025,25850,Resistance,26000,130128,0,130128
2025-11-12 10:21:58,NIFTY,18-Nov-2025,25850,Resistance,25800,97529,0,97529
2025-11-12 10:21:58,NIFTY,18-Nov-2025,25850,Resistance,25900,96875,0,96875
2025-11-12 10:22:58,NIFTY,18-Nov-2025,25850,Support,25800,158915,-2042,158915
2025-11-12 10:22:58,NIFTY,18-Nov-2025,25850,Support,25700,87436,-1467,87436
2025-11-12 10:22:58,NIFTY,18-Nov-2025,25850,Support,25600,79872,-681,79872
2025-11-12 10:22:58,NIFTY,18-Nov-2025,25850,Resistance,26000,132117,1989,135100
2025-11-12 10:22:58,NIFTY,18-Nov-2025,25850,Resistance,25900,97632,757,98767
2025-11-12 10:22:58,NIFTY,18-Nov-2025,25850,Resistance,25800,97523,-6,97523
2025-11-12 10:23:57,NIFTY,18-Nov-2025,25850,Support,25800,158915,0,158915
2025-11-12 10:23:57,NIFTY,18-Nov-2025,25850,Support,25700,87436,0,87436
2025-11-12 10:23:57,NIFTY,18-Nov-2025,25850,Support,25600,79872,0,79872
2025-11-12 10:23:57,NIFTY,18-Nov-2025,25850,Resistance,26000,132117,0,132117
2025-11-12 10:23:57,NIFTY,18-Nov-2025,25850,Resistance,25900,97632,0,97632
2025-11-12 10:23:57,NIFTY,18-Nov-2025,25850,Resistance,25800,97523,0,97523
2025-11-12 10:24:58,NIFTY,18-Nov-2025,25850,Support,25800,158915,0,158915
2025-11-12 10:24:58,NIFTY,18-Nov-2025,25850,Support,25700,87436,0,87436
2025-11-12 10:24:58,NIFTY,18-Nov-2025,25850,Support,25600,79872,0,79872
2025-11-12 10:24:58,NIFTY,18-Nov-2025,25850,Resistance,26000,132117,0,132117
2025-11-12 10:24:58,NIFTY,18-Nov-2025,25850,Resistance,25900,97632,0,97632
2025-11-12 10:24:58,NIFTY,18-Nov-2025,25850,Resistance,25800,97523,0,97523
2025-11-12 10:25:57,NIFTY,18-Nov-2025,25850,Support,25800,161363,2448,165035
2025-11-12 10:25:57,NIFTY,18-Nov-2025,25850,Support,25700,87726,290,88161
2025-11-12 10:25:57,NIFTY,18-Nov-2025,25850,Support,25600,82211,2339,85719
2025-11-12 10:25:57,NIFTY,18-Nov-2025,25850,Resistance,26000,133845,1728,136437
2025-11-12 10:25:57,NIFTY,18-Nov-2025,25850,Resistance,25800,99106,1583,101480
2025-11-12 10:25:57,NIFTY,18-Nov-2025,25850,Resistance,25900,98678,1046,100247
2025-11-12 10:26:57,NIFTY,18-Nov-2025,25850,Support,25800,161363,0,161363
2025-11-12 10:26:57,NIFTY,18-Nov-2025,25850,Support,25700,87726,0,87726
2025-11-12 10:26:57,NIFTY,18-Nov-2025,25850,Support,25600,82211,0,82211
2025-11-12 10:26:57,NIFTY,18-Nov-2025,25850,Resistance,26000,133845,0,133845
2025-11-12 10:26:57,NIFTY,18-Nov-2025,25850,Resistance,25800,99106,0,99106
2025-11-12 10:26:57,NIFTY,18-Nov-2025,25850,Resistance,25900,98678,0,98678
2025-11-12 10:27:58,NIFTY,18-Nov-2025,25850,Support,25800,161363,0,161363
2025-11-12 10:27:58,NIFTY,18-Nov-2025,25850,Support,25700,87726,0,87726
2025-11-12 10:27:58,NIFTY,18-Nov-2025,25850,Support,25600,82211,0,82211
2025-11-12 10:27:58,NIFTY,18-Nov-2025,25850,Resistance,26000,133845,0,133845
2025-11-12 10:27:58,NIFTY,18-Nov-2025,25850,Resistance,25800,99106,0,99106
2025-11-12 10:27:58,NIFTY,18-Nov-2025,25850,Resistance,25900,98678,0,98678
2025-11-12 10:28:58,NIFTY,18-Nov-2025,25850,Support,25800,163522,2159,166760
2025-11-12 10:28:58,NIFTY,18-Nov-2025,25850,Support,25700,88633,907,89993
2025-11-12 10:28:58,NIFTY,18-Nov-2025,25850,Support,25600,81409,-802,81409
2025-11-12 10:28:58,NIFTY,18-Nov-2025,25850,Resistance,26000,132546,-1299,132546
2025-11-12 10:28:58,NIFTY,18-Nov-2025,25850,Resistance,25800,98659,-447,98659
2025-11-12 10:28:58,NIFTY,18-Nov-2025,25850,Resistance,25900,96338,-2340,96338
2025-11-12 10:29:58,NIFTY,18-Nov-2025,25850,Support,25800,163522,0,163522
2025-11-12 10:29:58,NIFTY,18-Nov-2025,25850,Support,25700,88633,0,88633
2025-11-12 10:29:58,NIFTY,18-Nov-2025,25850,Support,25600,81409,0,81409
2025-11-12 10:29:58,NIFTY,18-Nov-2025,25850,Resistance,26000,132546,0,132546
2025-11-12 10:29:58,NIFTY,18-Nov-2025,25850,Resistance,25800,98659,0,98659
2025-11-12 10:29:58,NIFTY,18-Nov-2025,25850,Resistance,25900,96338,0,96338
2025-11-12 10:30:58,NIFTY,18-Nov-2025,25850,Support,25800,163522,0,163522
2025-11-12 10:30:58,NIFTY,18-Nov-2025,25850,Support,25700,88633,0,88633
2025-11-12 10:30:58,NIFTY,18-Nov-2025,25850,Support,25600,81409,0,81409
2025-11-12 10:30:58,NIFTY,18-Nov-2025,25850,Resistance,26000,132546,0,132546
2025-11-12 10:30:58,NIFTY,18-Nov-2025,25850,Resistance,25800,98659,0,98659
2025-11-12 10:30:58,NIFTY,18-Nov-2025,25850,Resistance,25900,96338,0,96338
2025-11-12 10:31:58,NIFTY,18-Nov-2025,25850,Support,25800,163522,0,163522
2025-11-12 10:31:58,NIFTY,18-Nov-2025,25850,Support,25700,88633,0,88633
2025-11-12 10:31:58,NIFTY,18-Nov-2025,25850,Support,25600,81409,0,81409
2025-11-12 10:31:58,NIFTY,18-Nov-2025,25850,Resistance,26000,132546,0,132546
2025-11-12 10:31:58,NIFTY,18-Nov-2025,25850,Resistance,25800,98659,0,98659
2025-11-12 10:31:58,NIFTY,18-Nov-2025,25850,Resistance,25900,96338,0,96338
2025-11-12 10:32:58,NIFTY,18-Nov-2025,25850,Support,25800,158754,-4768,158754
2025-11-12 10:32:58,NIFTY,18-Nov-2025,25850,Support,25700,87876,-757,87876
2025-11-12 10:32:58,NIFTY,18-Nov-2025,25850,Support,25600,80755,-654,80755
2025-11-12 10:32:58,NIFTY,18-Nov-2025,25850,Resistance,26000,134400,1854,137181
2025-11-12 10:32:58,NIFTY,18-Nov-2025,25850,Resistance,25800,100025,1366,102074
2025-11-12 10:32:58,NIFTY,18-Nov-2025,25850,Resistance,25900,97381,1043,98945
2025-11-12 10:33:57,NIFTY,18-Nov-2025,25850,Support,25800,158754,0,158754
2025-11-12 10:33:57,NIFTY,18-Nov-2025,25850,Support,25700,87696,-180,87696
2025-11-12 10:33:57,NIFTY,18-Nov-2025,25850,Support,25600,79548,-1207,79548
2025-11-12 10:33:57,NIFTY,18-Nov-2025,25850,Resistance,26000,135509,1109,137172
2025-11-12 10:33:57,NIFTY,18-Nov-2025,25850,Resistance,25900,98521,1140,100231
2025-11-12 10:33:57,NIFTY,18-Nov-2025,25850,Resistance,25800,100025,0,100025
2025-11-12 10:34:57,NIFTY,18-Nov-2025,25850,Support,25800,158754,0,158754
2025-11-12 10:34:57,NIFTY,18-Nov-2025,25850,Support,25700,87696,0,87696
2025-11-12 10:34:57,NIFTY,18-Nov-2025,25850,Support,25600,79548,0,79548
2025-11-12 10:34:57,NIFTY,18-Nov-2025,25850,Resistance,26000,135509,0,135509
2025-11-12 10:34:57,NIFTY,18-Nov-2025,25850,Resistance,25800,100025,0,100025
2025-11-12 10:34:57,NIFTY,18-Nov-2025,25850,Resistance,25900,98521,0,98521
2025-11-12 10:35:58,NIFTY,18-Nov-2025,25850,Support,25800,158754,0,158754
2025-11-12 10:35:58,NIFTY,18-Nov-2025,25850,Support,25700,87696,0,87696
2025-11-12 10:35:58,NIFTY,18-Nov-2025,25850,Support,25600,79548,0,79548
2025-11-12 10:35:58,NIFTY,18-Nov-2025,25850,Resistance,26000,135509,0,135509
2025-11-12 10:35:58,NIFTY,18-Nov-2025,25850,Resistance,25800,100025,0,100025
2025-11-12 10:35:58,NIFTY,18-Nov-2025,25850,Resistance,25900,98521,0,98521
2025-11-12 10:36:58,NIFTY,18-Nov-2025,25850,Support,25800,158398,-356,158398
2025-11-12 10:36:58,NIFTY,18-Nov-2025,25850,Support,25700,87696,0,87696
2025-11-12 10:36:58,NIFTY,18-Nov-2025,25850,Support,25600,79548,0,79548
2025-11-12 10:36:58,NIFTY,18-Nov-2025,25850,Resistance,26000,135509,0,135509
2025-11-12 10:36:58,NIFTY,18-Nov-2025,25850,Resistance,25800,102084,2059,105172
2025-11-12 10:36:58,NIFTY,18-Nov-2025,25850,Resistance,25900,98521,0,98521
2025-11-12 10:37:58,NIFTY,18-Nov-2025,25850,Support,25800,158398,0,158398
2025-11-12 10:37:58,NIFTY,18-Nov-2025,25850,Support,25700,87696,0,87696
2025-11-12 10:37:58,NIFTY,18-Nov-2025,25850,Support,25600,79548,0,79548
2025-11-12 10:37:58,NIFTY,18-Nov-2025,25850,Resistance,26000,135509,0,135509
2025-11-12 10:37:58,NIFTY,18-Nov-2025,25850,Resistance,25800,102084,0,102084
2025-11-12 10:37:58,NIFTY,18-Nov-2025,25850,Resistance,25900,98521,0,98521
2025-11-12 10:38:58,NIFTY,18-Nov-2025,25850,Support,25800,158516,118,158693
2025-11-12 10:38:58,NIFTY,18-Nov-2025,25850,Support,25700,88080,384,88656
2025-11-12 10:38:58,NIFTY,18-Nov-2025,25850,Support,25600,80130,582,81003
2025-11-12 10:38:58,NIFTY,18-Nov-2025,25850,Resistance,26000,136432,923,137816
2025-11-12 10:38:58,NIFTY,18-Nov-2025,25850,Resistance,25800,102284,200,102584
2025-11-12 10:38:58,NIFTY,18-Nov-2025,25850,Resistance,25900,98921,400,99521
2025-11-12 10:39:58,NIFTY,18-Nov-2025,25850,Support,25800,158516,0,158516
2025-11-12 10:39:58,NIFTY,18-Nov-2025,25850,Support,25700,88080,0,88080
2025-11-12 10:39:58,NIFTY,18-Nov-2025,25850,Support,25600,80130,0,80130
2025-11-12 10:39:58,NIFTY,18-Nov-2025,25850,Resistance,26000,136432,0,136432
2025-11-12 10:39:58,NIFTY,18-Nov-2025,25850,Resistance,25900,101539,2618,105466
2025-11-12 10:39:58,NIFTY,18-Nov-2025,25850,Resistance,25800,102284,0,102284
2025-11-12 10:40:58,NIFTY,18-Nov-2025,25850,Support,25800,158516,0,158516
2025-11-12 10:40:58,NIFTY,18-Nov-2025,25850,Support,25700,88080,0,88080
2025-11-12 10:40:58,NIFTY,18-Nov-2025,25850,Support,25600,80130,0,80130
2025-11-12 10:40:58,NIFTY,18-Nov-2025,25850,Resistance,26000,136432,0,136432
2025-11-12 10:40:58,NIFTY,18-Nov-2025,25850,Resistance,25800,102284,0,102284
2025-11-12 10:40:58,NIFTY,18-Nov-2025,25850,Resistance,25900,101539,0,101539
2025-11-12 10:41:58,NIFTY,18-Nov-2025,25850,Support,25800,158516,0,158516
2025-11-12 10:41:58,NIFTY,18-Nov-2025,25850,Support,25700,88080,0,88080
2025-11-12 10:41:58,NIFTY,18-Nov-2025,25850,Support,25600,80130,0,80130
2025-11-12 10:41:58,NIFTY,18-Nov-2025,25850,Resistance,26000,136432,0,136432
2025-11-12 10:41:58,NIFTY,18-Nov-2025,25850,Resistance,25800,102284,0,102284
2025-11-12 10:41:58,NIFTY,18-Nov-2025,25850,Resistance,25900,101539,0,101539
2025-11-12 10:42:59,NIFTY,18-Nov-2025,25850,Support,25800,150795,-7721,150795
2025-11-12 10:42:59,NIFTY,18-Nov-2025,25850,Support,25700,87225,-855,87225
2025-11-12 10:42:59,NIFTY,18-Nov-2025,25850,Support,25600,78795,-1335,78795
2025-11-12 10:42:59,NIFTY,18-Nov-2025,25850,Resistance,26000,137362,930,138757
2025-11-12 10:42:59,NIFTY,18-Nov-2025,25850,Resistance,25900,101539,0,101539
2025-11-12 10:42:59,NIFTY,18-Nov-2025,25850,Resistance,25800,98434,-3850,98434
2025-11-12 10:44:02,NIFTY,18-Nov-2025,25850,Support,25800,150795,0,150795
2025-11-12 10:44:02,NIFTY,18-Nov-2025,25850,Support,25700,87225,0,87225
2025-11-12 10:44:02,NIFTY,18-Nov-2025,25850,Support,25600,78795,0,78795
2025-11-12 10:44:02,NIFTY,18-Nov-2025,25850,Resistance,26000,137362,0,137362
2025-11-12 10:44:02,NIFTY,18-Nov-2025,25850,Resistance,25900,101539,0,101539
2025-11-12 10:44:02,NIFTY,18-Nov-2025,25850,Resistance,25800,98434,0,98434
2025-11-12 10:45:01,NIFTY,18-Nov-2025,25850,Support,25800,149269,-1526,149269
2025-11-12 10:45:01,NIFTY,18-Nov-2025,25850,Support,25700,88716,1491,90952
2025-11-12 10:45:01,NIFTY,18-Nov-2025,25850,Support,25600,79382,587,80262
2025-11-12 10:45:01,NIFTY,18-Nov-2025,25850,Resistance,26000,136341,-1021,136341
2025-11-12 10:45:01,NIFTY,18-Nov-2025,25850,Resistance,25900,100343,-1196,100343
2025-11-12 10:45:01,NIFTY,18-Nov-2025,25850,Resistance,25800,94286,-4148,94286
2025-11-12 10:46:02,NIFTY,18-Nov-2025,25850,Support,25800,149269,0,149269
2025-11-12 10:46:02,NIFTY,18-Nov-2025,25850,Support,25700,88716,0,88716
2025-11-12 10:46:02,NIFTY,18-Nov-2025,25850,Support,25600,79382,0,79382
2025-11-12 10:46:02,NIFTY,18-Nov-2025,25850,Resistance,26000,136341,0,136341
2025-11-12 10:46:02,NIFTY,18-Nov-2025,25850,Resistance,25900,100343,0,100343
2025-11-12 10:46:02,NIFTY,18-Nov-2025,25850,Resistance,25800,94286,0,94286
2025-11-12 10:47:03,NIFTY,18-Nov-2025,25850,Support,25800,149269,0,149269
2025-11-12 10:47:03,NIFTY,18-Nov-2025,25850,Support,25700,88716,0,88716
2025-11-12 10:47:03,NIFTY,18-Nov-2025,25850,Support,25600,79382,0,79382
2025-11-12 10:47:03,NIFTY,18-Nov-2025,25850,Resistance,26000,136341,0,136341
2025-11-12 10:47:03,NIFTY,18-Nov-2025,25850,Resistance,25900,100343,0,100343
2025-11-12 10:47:03,NIFTY,18-Nov-2025,25850,Resistance,25800,94286,0,94286
2025-11-12 10:48:04,NIFTY,18-Nov-2025,25850,Support,25800,149692,423,150326
2025-11-12 10:48:04,NIFTY,18-Nov-2025,25850,Support,25700,89765,1049,91338
2025-11-12 10:48:04,NIFTY,18-Nov-2025,25850,Support,25600,79844,462,80537
2025-11-12 10:48:04,NIFTY,18-Nov-2025,25850,Resistance,26000,130478,-5863,130478
2025-11-12 10:48:04,NIFTY,18-Nov-2025,25850,Resistance,25900,96520,-3823,96520
2025-11-12 10:48:04,NIFTY,18-Nov-2025,25850,Resistance,25800,87199,-7087,87199
2025-11-12 10:49:05,NIFTY,18-Nov-2025,25850,Support,25800,149692,0,149692
2025-11-12 10:49:05,NIFTY,18-Nov-2025,25850,Support,25700,89765,0,89765
2025-11-12 10:49:05,NIFTY,18-Nov-2025,25850,Support,25600,79844,0,79844
2025-11-12 10:49:05,NIFTY,18-Nov-2025,25850,Resistance,26000,130478,0,130478
2025-11-12 10:49:05,NIFTY,18-Nov-2025,25850,Resistance,25900,96520,0,96520
2025-11-12 10:49:05,NIFTY,18-Nov-2025,25850,Resistance,25800,87199,0,87199
2025-11-12 10:50:06,NIFTY,18-Nov-2025,25850,Support,25800,149692,0,149692
2025-11-12 10:50:06,NIFTY,18-Nov-2025,25850,Support,25700,89765,0,89765
2025-11-12 10:50:06,NIFTY,18-Nov-2025,25850,Support,25600,79844,0,79844
2025-11-12 10:50:06,NIFTY,18-Nov-2025,25850,Resistance,26000,130478,0,130478
2025-11-12 10:50:06,NIFTY,18-Nov-2025,25850,Resistance,25900,96520,0,96520
2025-11-12 10:50:06,NIFTY,18-Nov-2025,25850,Resistance,25800,87199,0,87199
2025-11-12 10:51:07,NIFTY,18-Nov-2025,25850,Support,25800,154599,4907,161959
2025-11-12 10:51:07,NIFTY,18-Nov-2025,25850,Support,25700,91927,2162,95170
2025-11-12 10:51:07,NIFTY,18-Nov-2025,25850,Support,25900,77517,5166,85266
2025-11-12 10:51:07,NIFTY,18-Nov-2025,25850,Resistance,26000,127697,-2781,127697
2025-11-12 10:51:07,NIFTY,18-Nov-2025,25850,Resistance,25900,94546,-1974,94546
2025-11-12 10:51:07,NIFTY,18-Nov-2025,25850,Resistance,25800,84834,-2365,84834
2025-11-12 10:52:08,NIFTY,18-Nov-2025,25850,Support,25800,154599,0,154599
2025-11-12 10:52:08,NIFTY,18-Nov-2025,25850,Support,25700,91927,0,91927
2025-11-12 10:52:08,NIFTY,18-Nov-2025,25850,Support,25600,81538,0,81538
2025-11-12 10:52:08,NIFTY,18-Nov-2025,25850,Resistance,26000,127697,0,127697
2025-11-12 10:52:08,NIFTY,18-Nov-2025,25850,Resistance,25900,94546,0,94546
2025-11-12 10:52:08,NIFTY,18-Nov-2025,25850,Resistance,25800,84834,0,84834
2025-11-12 10:53:09,NIFTY,18-Nov-2025,25850,Support,25800,156937,2338,160444
2025-11-12 10:53:09,NIFTY,18-Nov-2025,25850,Support,25700,92753,826,93992
2025-11-12 10:53:09,NIFTY,18-Nov-2025,25850,Support,25900,80556,3039,85114
2025-11-12 10:53:09,NIFTY,18-Nov-2025,25850,Resistance,26000,128060,363,128604
2025-11-12 10:53:09,NIFTY,18-Nov-2025,25850,Resistance,25900,95150,604,96056
2025-11-12 10:53:09,NIFTY,18-Nov-2025,25850,Resistance,25800,84773,-61,84773
2025-11-12 10:54:10,NIFTY,18-Nov-2025,25850,Support,25800,156937,0,156937
2025-11-12 10:54:10,NIFTY,18-Nov-2025,25850,Support,25700,92753,0,92753
2025-11-12 10:54:10,NIFTY,18-Nov-2025,25850,Support,25600,81864,0,81864
2025-11-12 10:54:10,NIFTY,18-Nov-2025,25850,Resistance,26000,128060,0,128060
2025-11-12 10:54:10,NIFTY,18-Nov-2025,25850,Resistance,25900,95150,0,95150
2025-11-12 10:54:10,NIFTY,18-Nov-2025,25850,Resistance,25800,84773,0,84773
2025-11-12 10:55:11,NIFTY,18-Nov-2025,25850,Support,25800,156937,0,156937
2025-11-12 10:55:11,NIFTY,18-Nov-2025,25850,Support,25700,92753,0,92753
2025-11-12 10:55:11,NIFTY,18-Nov-2025,25850,Support,25600,81864,0,81864
2025-11-12 10:55:11,NIFTY,18-Nov-2025,25850,Resistance,26000,128060,0,128060
2025-11-12 10:55:11,NIFTY,18-Nov-2025,25850,Resistance,25900,95150,0,95150
2025-11-12 10:55:11,NIFTY,18-Nov-2025,25850,Resistance,25800,84773,0,84773
2025-11-12 10:56:12,NIFTY,18-Nov-2025,25850,Support,25800,158509,1572,160867
2025-11-12 10:56:12,NIFTY,18-Nov-2025,25850,Support,25700,93439,686,94468
2025-11-12 10:56:12,NIFTY,18-Nov-2025,25850,Support,25900,82775,2219,86103
2025-11-12 10:56:12,NIFTY,18-Nov-2025,25850,Resistance,26000,127058,-1002,127058
2025-11-12 10:56:12,NIFTY,18-Nov-2025,25850,Resistance,25900,94313,-837,94313
2025-11-12 10:56:12,NIFTY,18-Nov-2025,25850,Resistance,25800,82359,-2414,82359
2025-11-12 10:57:13,NIFTY,18-Nov-2025,25850,Support,25800,158509,0,158509
2025-11-12 10:57:13,NIFTY,18-Nov-2025,25850,Support,25700,93439,0,93439
2025-11-12 10:57:13,NIFTY,18-Nov-2025,25850,Support,25900,82775,0,82775
2025-11-12 10:57:13,NIFTY,18-Nov-2025,25850,Resistance,26000,127058,0,127058
2025-11-12 10:57:13,NIFTY,18-Nov-2025,25850,Resistance,25900,94313,0,94313
2025-11-12 10:57:13,NIFTY,18-Nov-2025,25850,Resistance,25800,82359,0,82359
2025-11-12 10:58:14,NIFTY,18-Nov-2025,25850,Support,25800,158509,0,158509
2025-11-12 10:58:14,NIFTY,18-Nov-2025,25850,Support,25700,93439,0,93439
2025-11-12 10:58:14,NIFTY,18-Nov-2025,25850,Support,25900,82775,0,82775
2025-11-12 10:58:14,NIFTY,18-Nov-2025,25850,Resistance,26000,127058,0,127058
2025-11-12 10:58:14,NIFTY,18-Nov-2025,25850,Resistance,25900,94313,0,94313
2025-11-12 10:58:14,NIFTY,18-Nov-2025,25850,Resistance,25800,82359,0,82359
2025-11-12 10:58:58,NIFTY,18-Nov-2025,25850,Support,25800,158509,0,158509
2025-11-12 10:58:58,NIFTY,18-Nov-2025,25850,Support,25700,93439,0,93439
2025-11-12 10:58:58,NIFTY,18-Nov-2025,25850,Support,25900,82775,0,82775
2025-11-12 10:58:58,NIFTY,18-Nov-2025,25850,Resistance,26000,127058,0,127058
2025-11-12 10:58:58,NIFTY,18-Nov-2025,25850,Resistance,25900,94313,0,94313
2025-11-12 10:58:58,NIFTY,18-Nov-2025,25850,Resistance,25800,82359,0,82359
2025-11-12 10:59:58,NIFTY,18-Nov-2025,25850,Support,25800,158509,0,158509
2025-11-12 10:59:58,NIFTY,18-Nov-2025,25850,Support,25700,93439,0,93439
2025-11-12 10:59:58,NIFTY,18-Nov-2025,25850,Support,25900,82775,0,82775
2025-11-12 10:59:58,NIFTY,18-Nov-2025,25850,Resistance,26000,127058,0,127058
2025-11-12 10:59:58,NIFTY,18-Nov-2025,25850,Resistance,25900,94313,0,94313
2025-11-12 10:59:58,NIFTY,18-Nov-2025,25850,Resistance,25800,82359,0,82359
2025-11-12 11:00:58,NIFTY,18-Nov-2025,25850,Support,25800,159551,1042,161114
2025-11-12 11:00:58,NIFTY,18-Nov-2025,25850,Support,25700,93969,530,94764
2025-11-12 11:00:58,NIFTY,18-Nov-2025,25850,Support,25900,84435,1660,86925
2025-11-12 11:00:58,NIFTY,18-Nov-2025,25850,Resistance,26000,127452,394,128043
2025-11-12 11:00:58,NIFTY,18-Nov-2025,25850,Resistance,25900,94123,-190,94123
2025-11-12 11:00:58,NIFTY,18-Nov-2025,25850,Resistance,25800,81499,-860,81499
2025-11-12 11:01:58,NIFTY,18-Nov-2025,25850,Support,25800,159551,0,159551
2025-11-12 11:01:58,NIFTY,18-Nov-2025,25850,Support,25700,93969,0,93969
2025-11-12 11:01:58,NIFTY,18-Nov-2025,25850,Support,25900,84435,0,84435
2025-11-12 11:01:58,NIFTY,18-Nov-2025,25850,Resistance,26000,127452,0,127452
2025-11-12 11:01:58,NIFTY,18-Nov-2025,25850,Resistance,25900,94123,0,94123
2025-11-12 11:01:58,NIFTY,18-Nov-2025,25850,Resistance,25800,81499,0,81499
2025-11-12 11:02:58,NIFTY,18-Nov-2025,25850,Support,25800,161079,1528,163371
2025-11-12 11:02:58,NIFTY,18-Nov-2025,25850,Support,25700,94554,585,95431
